"for_min_temp_d1","for_max_temp_d1","for_rainfall_d1","for_solar_irr_d1","for_min_temp_d2","for_max_temp_d2","for_rainfall_d2","for_solar_irr_d2","for_min_temp_d3","for_max_temp_d3","for_rainfall_d3","for_solar_irr_d3","for_min_temp_d4","for_max_temp_d4","for_rainfall_d4","for_solar_irr_d4","for_min_temp_d5","for_max_temp_d5","for_rainfall_d5","for_solar_irr_d5","for_min_temp_d6","for_max_temp_d6","for_rainfall_d6","for_solar_irr_d6"
0.803227506241406,0.560868890879867,0.00501503741834819,0.586501887952794,0.864178151799185,0.417902335562924,0.445828674892928,0.338114977787628,0.747770776076018,0.601507417915648,0.372851686254071,0,0.974442584284233,1.01874943546185,0,0.450945399691546,0.986001795834418,0.681710766398775,0,1.02217678121005,0.92732364009013,0.600361735467464,0,0.655065046913835
0.864178151799185,0.417902335562924,0.445828674892928,0.338114977787628,0.747770776076018,0.601507417915648,0.372851686254071,0,0.974442584284233,1.01874943546185,0,0.450945399691546,0.986001795834418,0.681710766398775,0,1.02217678121005,0.92732364009013,0.600361735467464,0,0.655065046913835,0.819468626837659,0.593703827961314,0.0365521528063676,0.647272234136452
0.747770776076018,0.601507417915648,0.372851686254071,0,0.974442584284233,1.01874943546185,0,0.450945399691546,0.986001795834418,0.681710766398775,0,1.02217678121005,0.92732364009013,0.600361735467464,0,0.655065046913835,0.819468626837659,0.593703827961314,0.0365521528063676,0.647272234136452,0.824728403016733,0.624186768488494,0,0.219854468040993
0.974442584284233,1.01874943546185,0,0.450945399691546,0.986001795834418,0.681710766398775,0,1.02217678121005,0.92732364009013,0.600361735467464,0,0.655065046913835,0.819468626837659,0.593703827961314,0.0365521528063676,0.647272234136452,0.824728403016733,0.624186768488494,0,0.219854468040993,0.80667336161624,0.625883141941861,0.021648344858674,0.504509039864345
0.986001795834418,0.681710766398775,0,1.02217678121005,0.92732364009013,0.600361735467464,0,0.655065046913835,0.819468626837659,0.593703827961314,0.0365521528063676,0.647272234136452,0.824728403016733,0.624186768488494,0,0.219854468040993,0.80667336161624,0.625883141941861,0.021648344858674,0.504509039864345,0.525069817797122,0.950306146746474,0,1.00220997859758
0.92732364009013,0.600361735467464,0,0.655065046913835,0.819468626837659,0.593703827961314,0.0365521528063676,0.647272234136452,0.824728403016733,0.624186768488494,0,0.219854468040993,0.80667336161624,0.625883141941861,0.021648344858674,0.504509039864345,0.525069817797122,0.950306146746474,0,1.00220997859758,0.58078485123324,1.01112478719996,0.0835714433956782,0.711776833099877
0.819468626837659,0.593703827961314,0.0365521528063676,0.647272234136452,0.824728403016733,0.624186768488494,0,0.219854468040993,0.80667336161624,0.625883141941861,0.021648344858674,0.504509039864345,0.525069817797122,0.950306146746474,0,1.00220997859758,0.58078485123324,1.01112478719996,0.0835714433956782,0.711776833099877,0.609238252572051,0.81250818766598,0,0.986710533095179
0.824728403016733,0.624186768488494,0,0.219854468040993,0.80667336161624,0.625883141941861,0.021648344858674,0.504509039864345,0.525069817797122,0.950306146746474,0,1.00220997859758,0.58078485123324,1.01112478719996,0.0835714433956782,0.711776833099877,0.609238252572051,0.81250818766598,0,0.986710533095179,0.873677768812523,0.792464931806678,0.0132635722315842,0.886718563075831
0.80667336161624,0.625883141941861,0.021648344858674,0.504509039864345,0.525069817797122,0.950306146746474,0,1.00220997859758,0.58078485123324,1.01112478719996,0.0835714433956782,0.711776833099877,0.609238252572051,0.81250818766598,0,0.986710533095179,0.873677768812523,0.792464931806678,0.0132635722315842,0.886718563075831,0.633971469854005,0.587840122238127,0.0107900338076523,0.420135295988182
0.525069817797122,0.950306146746474,0,1.00220997859758,0.58078485123324,1.01112478719996,0.0835714433956782,0.711776833099877,0.609238252572051,0.81250818766598,0,0.986710533095179,0.873677768812523,0.792464931806678,0.0132635722315842,0.886718563075831,0.633971469854005,0.587840122238127,0.0107900338076523,0.420135295988182,0.705125131336776,0.53481286879477,0,0.578672577278566
0.58078485123324,1.01112478719996,0.0835714433956782,0.711776833099877,0.609238252572051,0.81250818766598,0,0.986710533095179,0.873677768812523,0.792464931806678,0.0132635722315842,0.886718563075831,0.633971469854005,0.587840122238127,0.0107900338076523,0.420135295988182,0.705125131336776,0.53481286879477,0,0.578672577278566,0.522091018808646,0.438414837777618,0.018633157111688,0.591032073702856
0.609238252572051,0.81250818766598,0,0.986710533095179,0.873677768812523,0.792464931806678,0.0132635722315842,0.886718563075831,0.633971469854005,0.587840122238127,0.0107900338076523,0.420135295988182,0.705125131336776,0.53481286879477,0,0.578672577278566,0.522091018808646,0.438414837777618,0.018633157111688,0.591032073702856,0.477862352964599,0.557808455203285,0.00138969933736654,0.964633231011148
0.873677768812523,0.792464931806678,0.0132635722315842,0.886718563075831,0.633971469854005,0.587840122238127,0.0107900338076523,0.420135295988182,0.705125131336776,0.53481286879477,0,0.578672577278566,0.522091018808646,0.438414837777618,0.018633157111688,0.591032073702856,0.477862352964599,0.557808455203285,0.00138969933736654,0.964633231011148,0.931786642850983,0.642465536070652,0.00101387082681077,0.687363334855253
0.633971469854005,0.587840122238127,0.0107900338076523,0.420135295988182,0.705125131336776,0.53481286879477,0,0.578672577278566,0.522091018808646,0.438414837777618,0.018633157111688,0.591032073702856,0.477862352964599,0.557808455203285,0.00138969933736654,0.964633231011148,0.931786642850983,0.642465536070652,0.00101387082681077,0.687363334855253,0.53504840910611,0.670760164974341,0,0.731043709174465
0.705125131336776,0.53481286879477,0,0.578672577278566,0.522091018808646,0.438414837777618,0.018633157111688,0.591032073702856,0.477862352964599,0.557808455203285,0.00138969933736654,0.964633231011148,0.931786642850983,0.642465536070652,0.00101387082681077,0.687363334855253,0.53504840910611,0.670760164974341,0,0.731043709174465,0.907811322055589,0.806319589236759,0.0229956671695135,0.881797815082104
0.522091018808646,0.438414837777618,0.018633157111688,0.591032073702856,0.477862352964599,0.557808455203285,0.00138969933736654,0.964633231011148,0.931786642850983,0.642465536070652,0.00101387082681077,0.687363334855253,0.53504840910611,0.670760164974341,0,0.731043709174465,0.907811322055589,0.806319589236759,0.0229956671695135,0.881797815082104,0.594629384102339,0.780516279346934,0.0590474955643902,0.537650385687171
0.477862352964599,0.557808455203285,0.00138969933736654,0.964633231011148,0.931786642850983,0.642465536070652,0.00101387082681077,0.687363334855253,0.53504840910611,0.670760164974341,0,0.731043709174465,0.907811322055589,0.806319589236759,0.0229956671695135,0.881797815082104,0.594629384102339,0.780516279346934,0.0590474955643902,0.537650385687171,0.536921903130289,0.657736228938265,0.0556712604367872,0.805675271124396
0.931786642850983,0.642465536070652,0.00101387082681077,0.687363334855253,0.53504840910611,0.670760164974341,0,0.731043709174465,0.907811322055589,0.806319589236759,0.0229956671695135,0.881797815082104,0.594629384102339,0.780516279346934,0.0590474955643902,0.537650385687171,0.536921903130289,0.657736228938265,0.0556712604367872,0.805675271124396,0.774042321483644,0.688243050209063,0.00889692458818703,0.536586741281443
0.53504840910611,0.670760164974341,0,0.731043709174465,0.907811322055589,0.806319589236759,0.0229956671695135,0.881797815082104,0.594629384102339,0.780516279346934,0.0590474955643902,0.537650385687171,0.536921903130289,0.657736228938265,0.0556712604367872,0.805675271124396,0.774042321483644,0.688243050209063,0.00889692458818703,0.536586741281443,0.512255416634106,0.480833869716436,0.0026222680199959,0.532667039233559
0.907811322055589,0.806319589236759,0.0229956671695135,0.881797815082104,0.594629384102339,0.780516279346934,0.0590474955643902,0.537650385687171,0.536921903130289,0.657736228938265,0.0556712604367872,0.805675271124396,0.774042321483644,0.688243050209063,0.00889692458818703,0.536586741281443,0.512255416634106,0.480833869716436,0.0026222680199959,0.532667039233559,0.548607522101712,0.579218532027017,0.000836939622480119,0.568915210123039
0.594629384102339,0.780516279346934,0.0590474955643902,0.537650385687171,0.536921903130289,0.657736228938265,0.0556712604367872,0.805675271124396,0.774042321483644,0.688243050209063,0.00889692458818703,0.536586741281443,0.512255416634106,0.480833869716436,0.0026222680199959,0.532667039233559,0.548607522101712,0.579218532027017,0.000836939622480119,0.568915210123039,0.746498999757375,0.817193032759882,0.00234454593432705,0.448740958616392
0.536921903130289,0.657736228938265,0.0556712604367872,0.805675271124396,0.774042321483644,0.688243050209063,0.00889692458818703,0.536586741281443,0.512255416634106,0.480833869716436,0.0026222680199959,0.532667039233559,0.548607522101712,0.579218532027017,0.000836939622480119,0.568915210123039,0.746498999757375,0.817193032759882,0.00234454593432705,0.448740958616392,0.488538387960103,0.522899628872491,0.00227841382505993,0.84358521910597
0.774042321483644,0.688243050209063,0.00889692458818703,0.536586741281443,0.512255416634106,0.480833869716436,0.0026222680199959,0.532667039233559,0.548607522101712,0.579218532027017,0.000836939622480119,0.568915210123039,0.746498999757375,0.817193032759882,0.00234454593432705,0.448740958616392,0.488538387960103,0.522899628872491,0.00227841382505993,0.84358521910597,0.557009133494744,0.510182316556279,0.000938183673761409,0.52312766211308
0.512255416634106,0.480833869716436,0.0026222680199959,0.532667039233559,0.548607522101712,0.579218532027017,0.000836939622480119,0.568915210123039,0.746498999757375,0.817193032759882,0.00234454593432705,0.448740958616392,0.488538387960103,0.522899628872491,0.00227841382505993,0.84358521910597,0.557009133494744,0.510182316556279,0.000938183673761409,0.52312766211308,0.700800298099115,0.471698994508191,0.0176690601576939,0.465035425472533
0.548607522101712,0.579218532027017,0.000836939622480119,0.568915210123039,0.746498999757375,0.817193032759882,0.00234454593432705,0.448740958616392,0.488538387960103,0.522899628872491,0.00227841382505993,0.84358521910597,0.557009133494744,0.510182316556279,0.000938183673761409,0.52312766211308,0.700800298099115,0.471698994508191,0.0176690601576939,0.465035425472533,0.691083143457732,0.33828825798031,0.257979540182399,0.162994327667638
0.746498999757375,0.817193032759882,0.00234454593432705,0.448740958616392,0.488538387960103,0.522899628872491,0.00227841382505993,0.84358521910597,0.557009133494744,0.510182316556279,0.000938183673761409,0.52312766211308,0.700800298099115,0.471698994508191,0.0176690601576939,0.465035425472533,0.691083143457732,0.33828825798031,0.257979540182399,0.162994327667638,0.855675148033226,0.522725296878658,0.582663607957757,0
0.488538387960103,0.522899628872491,0.00227841382505993,0.84358521910597,0.557009133494744,0.510182316556279,0.000938183673761409,0.52312766211308,0.700800298099115,0.471698994508191,0.0176690601576939,0.465035425472533,0.691083143457732,0.33828825798031,0.257979540182399,0.162994327667638,0.855675148033226,0.522725296878658,0.582663607957757,0,0.820615847326951,0.705208819917474,0.463392859847132,0.0216002473965305
0.557009133494744,0.510182316556279,0.000938183673761409,0.52312766211308,0.700800298099115,0.471698994508191,0.0176690601576939,0.465035425472533,0.691083143457732,0.33828825798031,0.257979540182399,0.162994327667638,0.855675148033226,0.522725296878658,0.582663607957757,0,0.820615847326951,0.705208819917474,0.463392859847132,0.0216002473965305,0.822596845070104,0.613165414124257,0.0312646926690057,0.684995939863869
0.700800298099115,0.471698994508191,0.0176690601576939,0.465035425472533,0.691083143457732,0.33828825798031,0.257979540182399,0.162994327667638,0.855675148033226,0.522725296878658,0.582663607957757,0,0.820615847326951,0.705208819917474,0.463392859847132,0.0216002473965305,0.822596845070104,0.613165414124257,0.0312646926690057,0.684995939863869,0.838110222776823,0.887033462784776,0.00154449735177266,0.576715884959224
0.691083143457732,0.33828825798031,0.257979540182399,0.162994327667638,0.855675148033226,0.522725296878658,0.582663607957757,0,0.820615847326951,0.705208819917474,0.463392859847132,0.0216002473965305,0.822596845070104,0.613165414124257,0.0312646926690057,0.684995939863869,0.838110222776823,0.887033462784776,0.00154449735177266,0.576715884959224,0.546380867302234,0.737982226770453,0,0.669303316361356
0.855675148033226,0.522725296878658,0.582663607957757,0,0.820615847326951,0.705208819917474,0.463392859847132,0.0216002473965305,0.822596845070104,0.613165414124257,0.0312646926690057,0.684995939863869,0.838110222776823,0.887033462784776,0.00154449735177266,0.576715884959224,0.546380867302234,0.737982226770453,0,0.669303316361356,0.652191776811235,0.507137978760877,0.000822311457574501,0.692715198479947
0.820615847326951,0.705208819917474,0.463392859847132,0.0216002473965305,0.822596845070104,0.613165414124257,0.0312646926690057,0.684995939863869,0.838110222776823,0.887033462784776,0.00154449735177266,0.576715884959224,0.546380867302234,0.737982226770453,0,0.669303316361356,0.652191776811235,0.507137978760877,0.000822311457574501,0.692715198479947,0.812712881057695,0.513409130162989,0.0106463113556799,0.622936596160506
0.822596845070104,0.613165414124257,0.0312646926690057,0.684995939863869,0.838110222776823,0.887033462784776,0.00154449735177266,0.576715884959224,0.546380867302234,0.737982226770453,0,0.669303316361356,0.652191776811235,0.507137978760877,0.000822311457574501,0.692715198479947,0.812712881057695,0.513409130162989,0.0106463113556799,0.622936596160506,0.615644598435416,0.481189781528651,0.00129578516469348,0.544393976153623
0.838110222776823,0.887033462784776,0.00154449735177266,0.576715884959224,0.546380867302234,0.737982226770453,0,0.669303316361356,0.652191776811235,0.507137978760877,0.000822311457574501,0.692715198479947,0.812712881057695,0.513409130162989,0.0106463113556799,0.622936596160506,0.615644598435416,0.481189781528651,0.00129578516469348,0.544393976153623,0.671074261112918,0.923257552382401,0,0.511808890089818
0.546380867302234,0.737982226770453,0,0.669303316361356,0.652191776811235,0.507137978760877,0.000822311457574501,0.692715198479947,0.812712881057695,0.513409130162989,0.0106463113556799,0.622936596160506,0.615644598435416,0.481189781528651,0.00129578516469348,0.544393976153623,0.671074261112918,0.923257552382401,0,0.511808890089818,0.879530229382415,0.692642146259512,0,0.612777460259707
0.652191776811235,0.507137978760877,0.000822311457574501,0.692715198479947,0.812712881057695,0.513409130162989,0.0106463113556799,0.622936596160506,0.615644598435416,0.481189781528651,0.00129578516469348,0.544393976153623,0.671074261112918,0.923257552382401,0,0.511808890089818,0.879530229382415,0.692642146259512,0,0.612777460259707,0.522918928514131,0.67095229906823,0,0.738430014820762
0.812712881057695,0.513409130162989,0.0106463113556799,0.622936596160506,0.615644598435416,0.481189781528651,0.00129578516469348,0.544393976153623,0.671074261112918,0.923257552382401,0,0.511808890089818,0.879530229382415,0.692642146259512,0,0.612777460259707,0.522918928514131,0.67095229906823,0,0.738430014820762,0.493721867165066,0.730783045526051,0,0.800123198658949
0.615644598435416,0.481189781528651,0.00129578516469348,0.544393976153623,0.671074261112918,0.923257552382401,0,0.511808890089818,0.879530229382415,0.692642146259512,0,0.612777460259707,0.522918928514131,0.67095229906823,0,0.738430014820762,0.493721867165066,0.730783045526051,0,0.800123198658949,0.706587265977677,0.787974595030001,0,0.671214727694129
0.671074261112918,0.923257552382401,0,0.511808890089818,0.879530229382415,0.692642146259512,0,0.612777460259707,0.522918928514131,0.67095229906823,0,0.738430014820762,0.493721867165066,0.730783045526051,0,0.800123198658949,0.706587265977677,0.787974595030001,0,0.671214727694129,0.670510549661467,0.432849401950706,0,0.905684554397315
0.879530229382415,0.692642146259512,0,0.612777460259707,0.522918928514131,0.67095229906823,0,0.738430014820762,0.493721867165066,0.730783045526051,0,0.800123198658949,0.706587265977677,0.787974595030001,0,0.671214727694129,0.670510549661467,0.432849401950706,0,0.905684554397315,0.636624187386151,0.749353627617926,0,0.596331857114822
0.522918928514131,0.67095229906823,0,0.738430014820762,0.493721867165066,0.730783045526051,0,0.800123198658949,0.706587265977677,0.787974595030001,0,0.671214727694129,0.670510549661467,0.432849401950706,0,0.905684554397315,0.636624187386151,0.749353627617926,0,0.596331857114822,0.637296739199766,0.700621665698743,0,0.577630075713159
0.493721867165066,0.730783045526051,0,0.800123198658949,0.706587265977677,0.787974595030001,0,0.671214727694129,0.670510549661467,0.432849401950706,0,0.905684554397315,0.636624187386151,0.749353627617926,0,0.596331857114822,0.637296739199766,0.700621665698743,0,0.577630075713159,0.729254442597202,0.616985240423881,0,0.608155078165536
0.706587265977677,0.787974595030001,0,0.671214727694129,0.670510549661467,0.432849401950706,0,0.905684554397315,0.636624187386151,0.749353627617926,0,0.596331857114822,0.637296739199766,0.700621665698743,0,0.577630075713159,0.729254442597202,0.616985240423881,0,0.608155078165536,0.906043577147081,0.575714557295507,0,0.770871988816234
0.670510549661467,0.432849401950706,0,0.905684554397315,0.636624187386151,0.749353627617926,0,0.596331857114822,0.637296739199766,0.700621665698743,0,0.577630075713159,0.729254442597202,0.616985240423881,0,0.608155078165536,0.906043577147081,0.575714557295507,0,0.770871988816234,0.77096999134029,0.758544788288583,0,0.739286818334216
0.636624187386151,0.749353627617926,0,0.596331857114822,0.637296739199766,0.700621665698743,0,0.577630075713159,0.729254442597202,0.616985240423881,0,0.608155078165536,0.906043577147081,0.575714557295507,0,0.770871988816234,0.77096999134029,0.758544788288583,0,0.739286818334216,0.862712689559556,0.769350194464353,0,0.556720325535252
0.637296739199766,0.700621665698743,0,0.577630075713159,0.729254442597202,0.616985240423881,0,0.608155078165536,0.906043577147081,0.575714557295507,0,0.770871988816234,0.77096999134029,0.758544788288583,0,0.739286818334216,0.862712689559556,0.769350194464353,0,0.556720325535252,0.634722974497497,0.667398429491691,0,0.537998215227754
0.729254442597202,0.616985240423881,0,0.608155078165536,0.906043577147081,0.575714557295507,0,0.770871988816234,0.77096999134029,0.758544788288583,0,0.739286818334216,0.862712689559556,0.769350194464353,0,0.556720325535252,0.634722974497497,0.667398429491691,0,0.537998215227754,0.791112821264626,0.626069169844481,0,0.805449878236183
0.906043577147081,0.575714557295507,0,0.770871988816234,0.77096999134029,0.758544788288583,0,0.739286818334216,0.862712689559556,0.769350194464353,0,0.556720325535252,0.634722974497497,0.667398429491691,0,0.537998215227754,0.791112821264626,0.626069169844481,0,0.805449878236183,0.641478135482116,0.742391462497465,0,0.69436096930086
0.77096999134029,0.758544788288583,0,0.739286818334216,0.862712689559556,0.769350194464353,0,0.556720325535252,0.634722974497497,0.667398429491691,0,0.537998215227754,0.791112821264626,0.626069169844481,0,0.805449878236183,0.641478135482116,0.742391462497465,0,0.69436096930086,0.664636154499067,0.622518156462903,0,0.802824910923717
0.862712689559556,0.769350194464353,0,0.556720325535252,0.634722974497497,0.667398429491691,0,0.537998215227754,0.791112821264626,0.626069169844481,0,0.805449878236183,0.641478135482116,0.742391462497465,0,0.69436096930086,0.664636154499067,0.622518156462903,0,0.802824910923717,0.900742389721274,0.701815895714454,0,0.740373544419213
0.634722974497497,0.667398429491691,0,0.537998215227754,0.791112821264626,0.626069169844481,0,0.805449878236183,0.641478135482116,0.742391462497465,0,0.69436096930086,0.664636154499067,0.622518156462903,0,0.802824910923717,0.900742389721274,0.701815895714454,0,0.740373544419213,0.742390844584043,0.544377231079685,0,0.445998996931765
0.791112821264626,0.626069169844481,0,0.805449878236183,0.641478135482116,0.742391462497465,0,0.69436096930086,0.664636154499067,0.622518156462903,0,0.802824910923717,0.900742389721274,0.701815895714454,0,0.740373544419213,0.742390844584043,0.544377231079685,0,0.445998996931765,0.712929924591558,0.988871623837415,0.0518328974575829,0.254805362292733
0.641478135482116,0.742391462497465,0,0.69436096930086,0.664636154499067,0.622518156462903,0,0.802824910923717,0.900742389721274,0.701815895714454,0,0.740373544419213,0.742390844584043,0.544377231079685,0,0.445998996931765,0.712929924591558,0.988871623837415,0.0518328974575829,0.254805362292733,1.01789662891777,0.589879060187707,0,0.523656133606648
0.664636154499067,0.622518156462903,0,0.802824910923717,0.900742389721274,0.701815895714454,0,0.740373544419213,0.742390844584043,0.544377231079685,0,0.445998996931765,0.712929924591558,0.988871623837415,0.0518328974575829,0.254805362292733,1.01789662891777,0.589879060187707,0,0.523656133606648,0.936378082178915,0.677607647902811,0.00142366535292967,0.720987985745363
0.900742389721274,0.701815895714454,0,0.740373544419213,0.742390844584043,0.544377231079685,0,0.445998996931765,0.712929924591558,0.988871623837415,0.0518328974575829,0.254805362292733,1.01789662891777,0.589879060187707,0,0.523656133606648,0.936378082178915,0.677607647902811,0.00142366535292967,0.720987985745363,0.929694091915681,0.465186184308211,0.439601665119307,0.0528781786918434
0.742390844584043,0.544377231079685,0,0.445998996931765,0.712929924591558,0.988871623837415,0.0518328974575829,0.254805362292733,1.01789662891777,0.589879060187707,0,0.523656133606648,0.936378082178915,0.677607647902811,0.00142366535292967,0.720987985745363,0.929694091915681,0.465186184308211,0.439601665119307,0.0528781786918434,0.531813326770235,0.738317367759656,0.400376147459879,0.137796013267346
